start_time,end_time,duration_seconds,record_count,transactions_per_second,latency_ms,transaction_type
2024-07-28 23:30:03.528215 +0000 UTC m=+3.528215,2024-07-28 23:30:04.622264 +0000 UTC m=+4.622264,1.094049,1000,914.0358430015474,1094.049,insertion
2024-07-28 23:30:09.624612 +0000 UTC m=+9.624612,2024-07-28 23:30:10.692347 +0000 UTC m=+10.692347,1.067735,1000,936.5619746472672,1067.7350000000001,insertion
2024-07-28 23:30:15.697717 +0000 UTC m=+15.697717,2024-07-28 23:30:16.688791 +0000 UTC m=+16.688791,0.991074,1000,1009.0063910464809,991.074,insertion
2024-07-28 23:30:21.694124 +0000 UTC m=+21.694124,2024-07-28 23:30:22.783998 +0000 UTC m=+22.783998,1.089874,1000,917.5372566003042,1089.874,insertion
2024-07-28 23:30:27.789322 +0000 UTC m=+27.789322,2024-07-28 23:30:28.816465 +0000 UTC m=+28.816465,1.027143,1000,973.5742734945378,1027.143,insertion
2024-07-28 23:30:33.821849 +0000 UTC m=+33.821849,2024-07-28 23:30:34.827955 +0000 UTC m=+34.827955,1.006106,1000,993.9310569661646,1006.106,insertion
2024-07-28 23:30:39.832595 +0000 UTC m=+39.832595,2024-07-28 23:30:40.831457 +0000 UTC m=+40.831457,0.998862,1000,1001.1392965194391,998.8620000000001,insertion
2024-07-28 23:30:45.836816 +0000 UTC m=+45.836816,2024-07-28 23:30:46.824914 +0000 UTC m=+46.824914,0.988098,1000,1012.0453639213924,988.0980000000001,insertion
2024-07-28 23:30:51.830246 +0000 UTC m=+51.830246,2024-07-28 23:30:51.847018 +0000 UTC m=+51.847018,0.016772,1000,59623.18149296447,16.772,deletion
2024-07-28 23:30:51.847490 +0000 UTC m=+51.847490,2024-07-28 23:30:52.857069 +0000 UTC m=+52.857069,1.009579,1000,990.5118866378956,1009.579,insertion
2024-07-28 23:30:57.862410 +0000 UTC m=+57.862410,2024-07-28 23:30:58.894312 +0000 UTC m=+58.894312,1.031902,1000,969.0842735065926,1031.902,insertion
2024-07-28 23:31:03.899665 +0000 UTC m=+3.899665,2024-07-28 23:31:04.934678 +0000 UTC m=+4.934678,1.035013,1000,966.1714393925487,1035.013,insertion
2024-07-28 23:31:09.940023 +0000 UTC m=+9.940023,2024-07-28 23:31:10.929599 +0000 UTC m=+10.929599,0.989576,1000,1010.533804376824,989.576,insertion
2024-07-28 23:31:15.934904 +0000 UTC m=+15.934904,2024-07-28 23:31:16.960120 +0000 UTC m=+16.960120,1.025216,1000,975.4042075035895,1025.216,insertion
2024-07-28 23:31:21.965446 +0000 UTC m=+21.965446,2024-07-28 23:31:22.988109 +0000 UTC m=+22.988109,1.022663,1000,977.8392295409142,1022.6630000000001,insertion
2024-07-28 23:31:27.993446 +0000 UTC m=+27.993446,2024-07-28 23:31:28.968941 +0000 UTC m=+28.968941,0.975495,1000,1025.1205798081999,975.495,insertion
2024-07-28 23:31:33.974273 +0000 UTC m=+33.974273,2024-07-28 23:31:34.918109 +0000 UTC m=+34.918109,0.943836,1000,1059.5061006361275,943.836,insertion
2024-07-28 23:31:39.923462 +0000 UTC m=+39.923462,2024-07-28 23:31:40.885655 +0000 UTC m=+40.885655,0.962193,1000,1039.2925327870812,962.193,insertion
2024-07-28 23:31:45.889009 +0000 UTC m=+45.889009,2024-07-28 23:31:46.826944 +0000 UTC m=+46.826944,0.937935,1000,1066.1719628758924,937.935,insertion
2024-07-28 23:31:51.832245 +0000 UTC m=+51.832245,2024-07-28 23:31:51.844096 +0000 UTC m=+51.844096,0.011851,1000,84381.0648890389,11.851,deletion
2024-07-28 23:31:51.844565 +0000 UTC m=+51.844565,2024-07-28 23:31:52.803105 +0000 UTC m=+52.803105,0.95854,1000,1043.2532810315688,958.54,insertion
2024-07-28 23:31:57.808460 +0000 UTC m=+57.808460,2024-07-28 23:31:58.819630 +0000 UTC m=+58.819630,1.01117,1000,988.9533906266998,1011.1699999999998,insertion
2024-07-28 23:32:03.824983 +0000 UTC m=+3.824983,2024-07-28 23:32:04.924203 +0000 UTC m=+4.924203,1.09922,1000,909.7359946143629,1099.22,insertion
2024-07-28 23:32:09.929556 +0000 UTC m=+9.929556,2024-07-28 23:32:10.958287 +0000 UTC m=+10.958287,1.028731,1000,972.0714161428011,1028.731,insertion
2024-07-28 23:32:15.963630 +0000 UTC m=+15.963630,2024-07-28 23:32:17.016947 +0000 UTC m=+17.016947,1.053317,1000,949.381810034396,1053.317,insertion
2024-07-28 23:32:22.022289 +0000 UTC m=+22.022289,2024-07-28 23:32:22.993177 +0000 UTC m=+22.993177,0.970888,1000,1029.9849210207562,970.8879999999999,insertion
2024-07-28 23:32:27.998617 +0000 UTC m=+27.998617,2024-07-28 23:32:29.019186 +0000 UTC m=+29.019186,1.020569,1000,979.845556743346,1020.5690000000001,insertion
2024-07-28 23:32:34.024569 +0000 UTC m=+34.024569,2024-07-28 23:32:35.120815 +0000 UTC m=+35.120815,1.096246,1000,912.2040126030106,1096.246,insertion
2024-07-28 23:32:40.126191 +0000 UTC m=+40.126191,2024-07-28 23:32:41.156175 +0000 UTC m=+41.156175,1.029984,1000,970.8888681765931,1029.984,insertion
2024-07-28 23:32:46.161524 +0000 UTC m=+46.161524,2024-07-28 23:32:47.232850 +0000 UTC m=+47.232850,1.071326,1000,933.4226929991431,1071.326,insertion
2024-07-28 23:32:52.238184 +0000 UTC m=+52.238184,2024-07-28 23:32:52.250289 +0000 UTC m=+52.250289,0.012105,1000,82610.49153242462,12.104999999999999,deletion
2024-07-28 23:32:52.250747 +0000 UTC m=+52.250747,2024-07-28 23:32:53.290860 +0000 UTC m=+53.290860,1.040113,1000,961.4339980367517,1040.113,insertion
2024-07-28 23:32:58.296212 +0000 UTC m=+58.296212,2024-07-28 23:32:59.320986 +0000 UTC m=+59.320986,1.024774,1000,975.8249135907039,1024.7740000000001,insertion
2024-07-28 23:33:04.326331 +0000 UTC m=+4.326331,2024-07-28 23:33:05.325169 +0000 UTC m=+5.325169,0.998838,1000,1001.1633518148088,998.838,insertion
2024-07-28 23:33:10.330502 +0000 UTC m=+10.330502,2024-07-28 23:33:11.291943 +0000 UTC m=+11.291943,0.961441,1000,1040.1054250858867,961.441,insertion
2024-07-28 23:33:16.296591 +0000 UTC m=+16.296591,2024-07-28 23:33:17.234545 +0000 UTC m=+17.234545,0.937954,1000,1066.1503655829604,937.954,insertion
2024-07-28 23:33:22.239892 +0000 UTC m=+22.239892,2024-07-28 23:33:23.249991 +0000 UTC m=+23.249991,1.010099,1000,990.0019701039205,1010.099,insertion
2024-07-28 23:33:28.255332 +0000 UTC m=+28.255332,2024-07-28 23:33:29.328274 +0000 UTC m=+29.328274,1.072942,1000,932.0168284958553,1072.942,insertion
2024-07-28 23:33:34.333653 +0000 UTC m=+34.333653,2024-07-28 23:33:35.455684 +0000 UTC m=+35.455684,1.122031,1000,891.2409728429964,1122.031,insertion
2024-07-28 23:33:40.458410 +0000 UTC m=+40.458410,2024-07-28 23:33:41.623002 +0000 UTC m=+41.623002,1.164592,1000,858.66981741245,1164.592,insertion
2024-07-28 23:33:46.628339 +0000 UTC m=+46.628339,2024-07-28 23:33:47.690670 +0000 UTC m=+47.690670,1.062331,1000,941.3261968256598,1062.331,insertion
2024-07-28 23:33:52.696035 +0000 UTC m=+52.696035,2024-07-28 23:33:52.708207 +0000 UTC m=+52.708207,0.012172,1000,82155.7673348669,12.172,deletion
2024-07-28 23:33:52.708699 +0000 UTC m=+52.708699,2024-07-28 23:33:53.745501 +0000 UTC m=+53.745501,1.036802,1000,964.5043122987803,1036.802,insertion
2024-07-28 23:33:58.750863 +0000 UTC m=+58.750863,2024-07-28 23:33:59.807794 +0000 UTC m=+59.807794,1.056931,1000,946.1355566257399,1056.931,insertion
2024-07-28 23:34:04.813149 +0000 UTC m=+4.813149,2024-07-28 23:34:05.870289 +0000 UTC m=+5.870289,1.05714,1000,945.9485025635205,1057.1399999999999,insertion
2024-07-28 23:34:10.875661 +0000 UTC m=+10.875661,2024-07-28 23:34:12.024036 +0000 UTC m=+12.024036,1.148375,1000,870.7956895613368,1148.375,insertion
2024-07-28 23:34:17.029363 +0000 UTC m=+17.029363,2024-07-28 23:34:18.094874 +0000 UTC m=+18.094874,1.065511,1000,938.5168243218511,1065.5110000000002,insertion
2024-07-28 23:34:23.096693 +0000 UTC m=+23.096693,2024-07-28 23:34:24.107050 +0000 UTC m=+24.107050,1.010357,1000,989.7491678683872,1010.357,insertion
2024-07-28 23:34:29.112397 +0000 UTC m=+29.112397,2024-07-28 23:34:30.165854 +0000 UTC m=+30.165854,1.053457,1000,949.2556411889616,1053.457,insertion
2024-07-28 23:34:35.171199 +0000 UTC m=+35.171199,2024-07-28 23:34:36.264878 +0000 UTC m=+36.264878,1.093679,1000,914.3450683427221,1093.679,insertion
2024-07-28 23:34:41.270249 +0000 UTC m=+41.270249,2024-07-28 23:34:42.475193 +0000 UTC m=+42.475193,1.204944,1000,829.9140872936833,1204.944,insertion
2024-07-28 23:34:47.480554 +0000 UTC m=+47.480554,2024-07-28 23:34:48.619395 +0000 UTC m=+48.619395,1.138841,1000,878.0857029207765,1138.841,insertion
2024-07-28 23:34:53.624798 +0000 UTC m=+53.624798,2024-07-28 23:34:53.638562 +0000 UTC m=+53.638562,0.013764,1000,72653.29845975008,13.764,deletion
2024-07-28 23:34:53.639026 +0000 UTC m=+53.639026,2024-07-28 23:34:54.742300 +0000 UTC m=+54.742300,1.103274,1000,906.3931534686759,1103.2740000000001,insertion
2024-07-28 23:34:59.747631 +0000 UTC m=+59.747631,2024-07-28 23:35:00.833009 +0000 UTC m=+0.833009,1.085378,1000,921.3380039027878,1085.378,insertion
2024-07-28 23:35:05.836614 +0000 UTC m=+5.836614,2024-07-28 23:35:06.915226 +0000 UTC m=+6.915226,1.078612,1000,927.1174435292766,1078.6119999999999,insertion
2024-07-28 23:35:11.920670 +0000 UTC m=+11.920670,2024-07-28 23:35:13.026534 +0000 UTC m=+13.026534,1.105864,1000,904.2703261883921,1105.864,insertion
2024-07-28 23:35:18.031890 +0000 UTC m=+18.031890,2024-07-28 23:35:19.127104 +0000 UTC m=+19.127104,1.095214,1000,913.0635656593141,1095.214,insertion
2024-07-28 23:35:24.132459 +0000 UTC m=+24.132459,2024-07-28 23:35:25.150957 +0000 UTC m=+25.150957,1.018498,1000,981.8379613902041,1018.4979999999999,insertion
2024-07-28 23:35:30.155903 +0000 UTC m=+30.155903,2024-07-28 23:35:31.308826 +0000 UTC m=+31.308826,1.152923,1000,867.3606129810925,1152.923,insertion
2024-07-28 23:35:36.314171 +0000 UTC m=+36.314171,2024-07-28 23:35:37.339773 +0000 UTC m=+37.339773,1.025602,1000,975.0371001616612,1025.6019999999999,insertion
2024-07-28 23:35:42.345143 +0000 UTC m=+42.345143,2024-07-28 23:35:43.449982 +0000 UTC m=+43.449982,1.104839,1000,905.1092512121677,1104.839,insertion
2024-07-28 23:35:48.455351 +0000 UTC m=+48.455351,2024-07-28 23:35:49.530911 +0000 UTC m=+49.530911,1.07556,1000,929.7482241808917,1075.5600000000002,insertion
2024-07-28 23:35:54.536231 +0000 UTC m=+54.536231,2024-07-28 23:35:54.552855 +0000 UTC m=+54.552855,0.016624,1000,60153.99422521656,16.624,deletion
2024-07-28 23:35:54.553412 +0000 UTC m=+54.553412,2024-07-28 23:35:54.671439 +0000 UTC m=+54.671439,0.118027,100,847.263761681649,118.027,insertion
2024-07-28 23:35:59.676779 +0000 UTC m=+59.676779,2024-07-28 23:35:59.792138 +0000 UTC m=+59.792138,0.115359,100,866.859109388951,115.35900000000001,insertion
2024-07-28 23:36:04.797490 +0000 UTC m=+4.797490,2024-07-28 23:36:04.918670 +0000 UTC m=+4.918670,0.12118,100,825.218682950982,121.17999999999999,insertion
2024-07-28 23:36:09.924010 +0000 UTC m=+9.924010,2024-07-28 23:36:10.041732 +0000 UTC m=+10.041732,0.117722,100,849.4588946840863,117.722,insertion
2024-07-28 23:36:15.047095 +0000 UTC m=+15.047095,2024-07-28 23:36:15.154237 +0000 UTC m=+15.154237,0.107142,100,933.3408000597339,107.142,insertion
2024-07-28 23:36:20.159579 +0000 UTC m=+20.159579,2024-07-28 23:36:20.260146 +0000 UTC m=+20.260146,0.100567,100,994.3619676434615,100.56700000000001,insertion
2024-07-28 23:36:25.265483 +0000 UTC m=+25.265483,2024-07-28 23:36:25.371044 +0000 UTC m=+25.371044,0.105561,100,947.319559306941,105.561,insertion
2024-07-28 23:36:30.376385 +0000 UTC m=+30.376385,2024-07-28 23:36:30.476999 +0000 UTC m=+30.476999,0.100614,100,993.8974695370426,100.61399999999999,insertion
2024-07-28 23:36:35.482340 +0000 UTC m=+35.482340,2024-07-28 23:36:35.587107 +0000 UTC m=+35.587107,0.104767,100,954.4990311834833,104.767,insertion
2024-07-28 23:36:40.592467 +0000 UTC m=+40.592467,2024-07-28 23:36:40.710532 +0000 UTC m=+40.710532,0.118065,100,846.9910642442723,118.065,insertion
2024-07-28 23:36:45.715926 +0000 UTC m=+45.715926,2024-07-28 23:36:45.719255 +0000 UTC m=+45.719255,0.003329,100,30039.050765995795,3.3289999999999997,deletion
2024-07-28 23:36:45.719762 +0000 UTC m=+45.719762,2024-07-28 23:36:45.838081 +0000 UTC m=+45.838081,0.118319,100,845.172795578056,118.31899999999999,insertion
2024-07-28 23:36:50.843439 +0000 UTC m=+50.843439,2024-07-28 23:36:50.949402 +0000 UTC m=+50.949402,0.105963,100,943.7256400819153,105.96300000000001,insertion
2024-07-28 23:36:55.954753 +0000 UTC m=+55.954753,2024-07-28 23:36:56.062314 +0000 UTC m=+56.062314,0.107561,100,929.7050046020397,107.561,insertion
2024-07-28 23:37:01.067662 +0000 UTC m=+1.067662,2024-07-28 23:37:01.183985 +0000 UTC m=+1.183985,0.116323,100,859.6752147038849,116.323,insertion
2024-07-28 23:37:06.189303 +0000 UTC m=+6.189303,2024-07-28 23:37:06.308493 +0000 UTC m=+6.308493,0.11919,100,838.9965601141035,119.19,insertion
2024-07-28 23:37:11.313864 +0000 UTC m=+11.313864,2024-07-28 23:37:11.421510 +0000 UTC m=+11.421510,0.107646,100,928.9708860524311,107.646,insertion
2024-07-28 23:37:16.426880 +0000 UTC m=+16.426880,2024-07-28 23:37:16.539793 +0000 UTC m=+16.539793,0.112913,100,885.6376148007759,112.913,insertion
2024-07-28 23:37:21.545170 +0000 UTC m=+21.545170,2024-07-28 23:37:21.657303 +0000 UTC m=+21.657303,0.112133,100,891.7981325747104,112.133,insertion
2024-07-28 23:37:26.662642 +0000 UTC m=+26.662642,2024-07-28 23:37:26.762763 +0000 UTC m=+26.762763,0.100121,100,998.79146233058,100.121,insertion
2024-07-28 23:37:31.768108 +0000 UTC m=+31.768108,2024-07-28 23:37:31.866396 +0000 UTC m=+31.866396,0.098288,100,1017.418199576754,98.288,insertion
2024-07-28 23:37:36.871749 +0000 UTC m=+36.871749,2024-07-28 23:37:36.875215 +0000 UTC m=+36.875215,0.003466,100,28851.702250432776,3.4659999999999997,deletion
2024-07-28 23:37:36.875648 +0000 UTC m=+36.875648,2024-07-28 23:37:36.970377 +0000 UTC m=+36.970377,0.094729,100,1055.6429393322003,94.729,insertion
2024-07-28 23:37:41.975758 +0000 UTC m=+41.975758,2024-07-28 23:37:42.084158 +0000 UTC m=+42.084158,0.1084,100,922.509225092251,108.39999999999999,insertion
2024-07-28 23:37:47.089629 +0000 UTC m=+47.089629,2024-07-28 23:37:47.197592 +0000 UTC m=+47.197592,0.107963,100,926.2432500023156,107.96300000000001,insertion
2024-07-28 23:37:52.202949 +0000 UTC m=+52.202949,2024-07-28 23:37:52.309658 +0000 UTC m=+52.309658,0.106709,100,937.1280772943238,106.709,insertion
2024-07-28 23:37:57.315011 +0000 UTC m=+57.315011,2024-07-28 23:37:57.425979 +0000 UTC m=+57.425979,0.110968,100,901.160694975128,110.968,insertion
2024-07-28 23:38:02.431311 +0000 UTC m=+2.431311,2024-07-28 23:38:02.543903 +0000 UTC m=+2.543903,0.112592,100,888.1625692766804,112.592,insertion
2024-07-28 23:38:07.549226 +0000 UTC m=+7.549226,2024-07-28 23:38:07.659154 +0000 UTC m=+7.659154,0.109928,100,909.6863401499163,109.928,insertion
2024-07-28 23:38:12.664546 +0000 UTC m=+12.664546,2024-07-28 23:38:12.773586 +0000 UTC m=+12.773586,0.10904,100,917.094644167278,109.03999999999999,insertion
2024-07-28 23:38:17.778943 +0000 UTC m=+17.778943,2024-07-28 23:38:17.897912 +0000 UTC m=+17.897912,0.118969,100,840.5551025897503,118.96900000000001,insertion
2024-07-28 23:38:22.903278 +0000 UTC m=+22.903278,2024-07-28 23:38:23.014927 +0000 UTC m=+23.014927,0.111649,100,895.664090139634,111.649,insertion
2024-07-28 23:38:28.020231 +0000 UTC m=+28.020231,2024-07-28 23:38:28.023938 +0000 UTC m=+28.023938,0.003707,100,26975.991367682764,3.707,deletion
2024-07-28 23:38:28.024350 +0000 UTC m=+28.024350,2024-07-28 23:38:28.125187 +0000 UTC m=+28.125187,0.100837,100,991.6994753909776,100.83699999999999,insertion
2024-07-28 23:38:33.130548 +0000 UTC m=+33.130548,2024-07-28 23:38:33.228162 +0000 UTC m=+33.228162,0.097614,100,1024.4432151125861,97.614,insertion
2024-07-28 23:38:38.233532 +0000 UTC m=+38.233532,2024-07-28 23:38:38.348452 +0000 UTC m=+38.348452,0.11492,100,870.170553428472,114.91999999999999,insertion
2024-07-28 23:38:43.353872 +0000 UTC m=+43.353872,2024-07-28 23:38:43.473044 +0000 UTC m=+43.473044,0.119172,100,839.1232839928842,119.172,insertion
2024-07-28 23:38:48.478423 +0000 UTC m=+48.478423,2024-07-28 23:38:48.604988 +0000 UTC m=+48.604988,0.126565,100,790.1078497214869,126.56500000000001,insertion
2024-07-28 23:38:53.610332 +0000 UTC m=+53.610332,2024-07-28 23:38:53.739216 +0000 UTC m=+53.739216,0.128884,100,775.8914993327334,128.884,insertion
2024-07-28 23:38:58.744583 +0000 UTC m=+58.744583,2024-07-28 23:38:58.864535 +0000 UTC m=+58.864535,0.119952,100,833.6668000533547,119.952,insertion
2024-07-28 23:39:03.869879 +0000 UTC m=+3.869879,2024-07-28 23:39:03.977427 +0000 UTC m=+3.977427,0.107548,100,929.8173838658087,107.548,insertion
2024-07-28 23:39:08.982775 +0000 UTC m=+8.982775,2024-07-28 23:39:09.096639 +0000 UTC m=+9.096639,0.113864,100,878.240708213307,113.864,insertion
2024-07-28 23:39:14.101998 +0000 UTC m=+14.101998,2024-07-28 23:39:14.202028 +0000 UTC m=+14.202028,0.10003,100,999.7000899730082,100.02999999999999,insertion
2024-07-28 23:39:19.207382 +0000 UTC m=+19.207382,2024-07-28 23:39:19.211340 +0000 UTC m=+19.211340,0.003958,100,25265.285497726127,3.9579999999999997,deletion
2024-07-28 23:39:19.211805 +0000 UTC m=+19.211805,2024-07-28 23:39:19.310111 +0000 UTC m=+19.310111,0.098306,100,1017.2319085305068,98.30600000000001,insertion
2024-07-28 23:39:24.315457 +0000 UTC m=+24.315457,2024-07-28 23:39:24.427383 +0000 UTC m=+24.427383,0.111926,100,893.4474563550917,111.926,insertion
2024-07-28 23:39:29.432750 +0000 UTC m=+29.432750,2024-07-28 23:39:29.544905 +0000 UTC m=+29.544905,0.112155,100,891.6232000356649,112.155,insertion
2024-07-28 23:39:34.548583 +0000 UTC m=+34.548583,2024-07-28 23:39:34.657086 +0000 UTC m=+34.657086,0.108503,100,921.6335032211091,108.503,insertion
2024-07-28 23:39:39.662453 +0000 UTC m=+39.662453,2024-07-28 23:39:39.773662 +0000 UTC m=+39.773662,0.111209,100,899.2077979300236,111.209,insertion
2024-07-28 23:39:44.778997 +0000 UTC m=+44.778997,2024-07-28 23:39:44.894439 +0000 UTC m=+44.894439,0.115442,100,866.2358586996068,115.44200000000001,insertion
2024-07-28 23:39:49.899816 +0000 UTC m=+49.899816,2024-07-28 23:39:50.009048 +0000 UTC m=+50.009048,0.109232,100,915.4826424490992,109.232,insertion
2024-07-28 23:39:55.014419 +0000 UTC m=+55.014419,2024-07-28 23:39:55.126768 +0000 UTC m=+55.126768,0.112349,100,890.0835788480538,112.349,insertion
2024-07-28 23:40:00.132101 +0000 UTC m=+0.132101,2024-07-28 23:40:00.231464 +0000 UTC m=+0.231464,0.099363,100,1006.410837031893,99.36300000000001,insertion
2024-07-28 23:40:05.236815 +0000 UTC m=+5.236815,2024-07-28 23:40:05.341423 +0000 UTC m=+5.341423,0.104608,100,955.9498317528296,104.608,insertion
2024-07-28 23:40:10.346786 +0000 UTC m=+10.346786,2024-07-28 23:40:10.350177 +0000 UTC m=+10.350177,0.003391,100,29489.826010026543,3.391,deletion
2024-07-28 23:40:10.350653 +0000 UTC m=+10.350653,2024-07-28 23:40:10.467811 +0000 UTC m=+10.467811,0.117158,100,853.5481998668465,117.158,insertion
2024-07-28 23:40:15.473151 +0000 UTC m=+15.473151,2024-07-28 23:40:15.573703 +0000 UTC m=+15.573703,0.100552,100,994.5103031267404,100.552,insertion
2024-07-28 23:40:20.579063 +0000 UTC m=+20.579063,2024-07-28 23:40:20.694968 +0000 UTC m=+20.694968,0.115905,100,862.775548940943,115.905,insertion
2024-07-28 23:40:25.700324 +0000 UTC m=+25.700324,2024-07-28 23:40:25.808307 +0000 UTC m=+25.808307,0.107983,100,926.0716964707408,107.98299999999999,insertion
2024-07-28 23:40:30.813694 +0000 UTC m=+30.813694,2024-07-28 23:40:30.909638 +0000 UTC m=+30.909638,0.095944,100,1042.2746602184607,95.944,insertion
2024-07-28 23:40:35.912615 +0000 UTC m=+35.912615,2024-07-28 23:40:36.020982 +0000 UTC m=+36.020982,0.108367,100,922.7901482923768,108.367,insertion
2024-07-28 23:40:41.026340 +0000 UTC m=+41.026340,2024-07-28 23:40:41.131796 +0000 UTC m=+41.131796,0.105456,100,948.2627825823092,105.45599999999999,insertion
2024-07-28 23:40:46.137130 +0000 UTC m=+46.137130,2024-07-28 23:40:46.240598 +0000 UTC m=+46.240598,0.103468,100,966.4823906908416,103.468,insertion
2024-07-28 23:40:51.245958 +0000 UTC m=+51.245958,2024-07-28 23:40:51.355438 +0000 UTC m=+51.355438,0.10948,100,913.4088417975887,109.47999999999999,insertion
2024-07-28 23:40:56.360849 +0000 UTC m=+56.360849,2024-07-28 23:40:56.463557 +0000 UTC m=+56.463557,0.102708,100,973.6339915099117,102.708,insertion
2024-07-28 23:41:01.468918 +0000 UTC m=+1.468918,2024-07-28 23:41:01.473055 +0000 UTC m=+1.473055,0.004137,100,24172.1053903795,4.1370000000000005,deletion
2024-07-28 23:41:01.473493 +0000 UTC m=+1.473493,2024-07-28 23:41:01.576092 +0000 UTC m=+1.576092,0.102599,100,974.668369087418,102.59899999999999,insertion
2024-07-28 23:41:06.581426 +0000 UTC m=+6.581426,2024-07-28 23:41:06.679548 +0000 UTC m=+6.679548,0.098122,100,1019.1394386579972,98.122,insertion
2024-07-28 23:41:11.684884 +0000 UTC m=+11.684884,2024-07-28 23:41:11.784209 +0000 UTC m=+11.784209,0.099325,100,1006.7958721369242,99.325,insertion
2024-07-28 23:41:16.789579 +0000 UTC m=+16.789579,2024-07-28 23:41:16.897950 +0000 UTC m=+16.897950,0.108371,100,922.7560878832899,108.371,insertion
2024-07-28 23:41:21.903296 +0000 UTC m=+21.903296,2024-07-28 23:41:22.005989 +0000 UTC m=+22.005989,0.102693,100,973.7762067521642,102.69300000000001,insertion
2024-07-28 23:41:27.011327 +0000 UTC m=+27.011327,2024-07-28 23:41:27.108191 +0000 UTC m=+27.108191,0.096864,100,1032.3752890650808,96.864,insertion
2024-07-28 23:41:32.113529 +0000 UTC m=+32.113529,2024-07-28 23:41:32.216546 +0000 UTC m=+32.216546,0.103017,100,970.7135715464439,103.017,insertion
2024-07-28 23:41:37.221887 +0000 UTC m=+37.221887,2024-07-28 23:41:37.322499 +0000 UTC m=+37.322499,0.100612,100,993.9172265733711,100.612,insertion
2024-07-28 23:41:42.327857 +0000 UTC m=+42.327857,2024-07-28 23:41:42.429045 +0000 UTC m=+42.429045,0.101188,100,988.2594774083883,101.188,insertion
2024-07-28 23:41:47.434396 +0000 UTC m=+47.434396,2024-07-28 23:41:47.533606 +0000 UTC m=+47.533606,0.09921,100,1007.9629069650236,99.21000000000001,insertion
2024-07-28 23:41:52.538958 +0000 UTC m=+52.538958,2024-07-28 23:41:52.541955 +0000 UTC m=+52.541955,0.002997,100,33366.7000333667,2.997,deletion
2024-07-28 23:41:52.542400 +0000 UTC m=+52.542400,2024-07-28 23:41:52.642557 +0000 UTC m=+52.642557,0.100157,100,998.4324610361732,100.157,insertion
2024-07-28 23:41:57.647893 +0000 UTC m=+57.647893,2024-07-28 23:41:57.745862 +0000 UTC m=+57.745862,0.097969,100,1020.7310475762741,97.969,insertion
2024-07-28 23:42:02.751196 +0000 UTC m=+2.751196,2024-07-28 23:42:02.854089 +0000 UTC m=+2.854089,0.102893,100,971.8834128657926,102.893,insertion
2024-07-28 23:42:07.859438 +0000 UTC m=+7.859438,2024-07-28 23:42:07.977694 +0000 UTC m=+7.977694,0.118256,100,845.6230550669734,118.256,insertion
2024-07-28 23:42:12.983049 +0000 UTC m=+12.983049,2024-07-28 23:42:13.096193 +0000 UTC m=+13.096193,0.113144,100,883.8294562681185,113.14399999999999,insertion
2024-07-28 23:42:18.100589 +0000 UTC m=+18.100589,2024-07-28 23:42:18.209943 +0000 UTC m=+18.209943,0.109354,100,914.4612908535581,109.35400000000001,insertion
2024-07-28 23:42:23.215283 +0000 UTC m=+23.215283,2024-07-28 23:42:23.331307 +0000 UTC m=+23.331307,0.116024,100,861.8906433151761,116.024,insertion
2024-07-28 23:42:28.336648 +0000 UTC m=+28.336648,2024-07-28 23:42:28.435309 +0000 UTC m=+28.435309,0.098661,100,1013.5717254031482,98.661,insertion
2024-07-28 23:42:33.440675 +0000 UTC m=+33.440675,2024-07-28 23:42:33.543549 +0000 UTC m=+33.543549,0.102874,100,972.062911911659,102.874,insertion
2024-07-28 23:42:38.548911 +0000 UTC m=+38.548911,2024-07-28 23:42:38.655293 +0000 UTC m=+38.655293,0.106382,100,940.0086480795622,106.382,insertion
2024-07-28 23:42:43.660746 +0000 UTC m=+43.660746,2024-07-28 23:42:43.664337 +0000 UTC m=+43.664337,0.003591,100,27847.3962684489,3.591,deletion
2024-07-28 23:42:43.664787 +0000 UTC m=+43.664787,2024-07-28 23:42:43.761645 +0000 UTC m=+43.761645,0.096858,100,1032.43924095067,96.858,insertion
2024-07-28 23:42:48.766992 +0000 UTC m=+48.766992,2024-07-28 23:42:48.859909 +0000 UTC m=+48.859909,0.092917,100,1076.229322944133,92.917,insertion
2024-07-28 23:42:53.865246 +0000 UTC m=+53.865246,2024-07-28 23:42:53.959294 +0000 UTC m=+53.959294,0.094048,100,1063.2868322558693,94.048,insertion
2024-07-28 23:42:58.964644 +0000 UTC m=+58.964644,2024-07-28 23:42:59.059185 +0000 UTC m=+59.059185,0.094541,100,1057.7421436202283,94.541,insertion
2024-07-28 23:43:04.064546 +0000 UTC m=+4.064546,2024-07-28 23:43:04.172279 +0000 UTC m=+4.172279,0.107733,100,928.2206937521465,107.73299999999999,insertion
2024-07-28 23:43:09.177682 +0000 UTC m=+9.177682,2024-07-28 23:43:09.270818 +0000 UTC m=+9.270818,0.093136,100,1073.6986772032296,93.136,insertion
2024-07-28 23:43:14.276133 +0000 UTC m=+14.276133,2024-07-28 23:43:14.374717 +0000 UTC m=+14.374717,0.098584,100,1014.3633855392355,98.584,insertion
2024-07-28 23:43:19.380121 +0000 UTC m=+19.380121,2024-07-28 23:43:19.483308 +0000 UTC m=+19.483308,0.103187,100,969.1143264170875,103.187,insertion
